file,shape,dtype,min,max,mean,std
001728.npy,"(256, 256)",float32,0.0,1.0,0.16100844740867615,0.21192121505737305
001729.npy,"(256, 256)",float32,0.0,1.0,0.5824636220932007,0.1816229224205017
001730.npy,"(256, 256)",float32,0.0,1.0,0.5415778160095215,0.20407967269420624
001731.npy,"(256, 256)",float32,0.0,1.0,0.5434511303901672,0.2031932920217514
001732.npy,"(256, 256)",float32,0.0,1.0,0.38839060068130493,0.28481605648994446
001733.npy,"(256, 256)",float32,0.0,1.0,0.2038547396659851,0.2231614589691162
001734.npy,"(256, 256)",float32,0.0,1.0,0.16525712609291077,0.15392373502254486
001735.npy,"(256, 256)",float32,0.0,1.0,0.16325175762176514,0.17041294276714325
001736.npy,"(256, 256)",float32,0.0,1.0,0.34086453914642334,0.235125333070755
001737.npy,"(256, 256)",float32,0.0,1.0,0.3270689845085144,0.1739901751279831
001738.npy,"(256, 256)",float32,0.0,1.0,0.30807292461395264,0.1829647719860077
001739.npy,"(256, 256)",float32,0.0,1.0,0.36016884446144104,0.17472641170024872
001740.npy,"(256, 256)",float32,0.0,1.0,0.20396390557289124,0.123944953083992
001741.npy,"(256, 256)",float32,0.0,1.0,0.11972813308238983,0.1868257075548172
001742.npy,"(256, 256)",float32,0.0,1.0,0.17728641629219055,0.23101495206356049
001743.npy,"(256, 256)",float32,0.0,1.0,0.11968501657247543,0.18719741702079773
001744.npy,"(256, 256)",float32,0.0,1.0,0.4049414396286011,0.18542294204235077
001745.npy,"(256, 256)",float32,0.0,1.0,0.6612541675567627,0.2198723405599594
001746.npy,"(256, 256)",float32,0.0,1.0,0.6597139239311218,0.21886809170246124
001747.npy,"(256, 256)",float32,0.0,1.0,0.6133269667625427,0.2351686805486679
001748.npy,"(256, 256)",float32,0.0,1.0,0.3379790186882019,0.17490753531455994
001749.npy,"(256, 256)",float32,0.0,1.0,0.6088131666183472,0.19370701909065247
001750.npy,"(256, 256)",float32,0.0,1.0,0.59449303150177,0.15643556416034698
001751.npy,"(256, 256)",float32,0.0,1.0,0.6358605623245239,0.20169697701931
001752.npy,"(256, 256)",float32,0.0,1.0,0.877126932144165,0.03313497453927994
001753.npy,"(256, 256)",float32,0.0,1.0,0.5261380672454834,0.30215218663215637
001754.npy,"(256, 256)",float32,0.0,1.0,0.42051708698272705,0.2954171299934387
001755.npy,"(256, 256)",float32,0.0,1.0,0.4183138906955719,0.2947903573513031
001756.npy,"(256, 256)",float32,0.0,1.0,0.20999494194984436,0.16304251551628113
001757.npy,"(256, 256)",float32,0.0,1.0,0.3388470411300659,0.16682492196559906
001758.npy,"(256, 256)",float32,0.0,1.0,0.3291779160499573,0.1660676747560501
001759.npy,"(256, 256)",float32,0.0,1.0,0.36573487520217896,0.16659176349639893
001760.npy,"(256, 256)",float32,0.0,1.0,0.48247748613357544,0.32408517599105835
001761.npy,"(256, 256)",float32,0.0,1.0,0.17572948336601257,0.16126126050949097
001762.npy,"(256, 256)",float32,0.0,1.0,0.23503068089485168,0.1997191607952118
001763.npy,"(256, 256)",float32,0.0,1.0,0.18014849722385406,0.1600467413663864
001764.npy,"(256, 256)",float32,0.0,1.0,0.5691771507263184,0.10884663462638855
001765.npy,"(256, 256)",float32,0.0,1.0,0.5192693471908569,0.22546832263469696
001766.npy,"(256, 256)",float32,0.0,1.0,0.5370774865150452,0.21665367484092712
001767.npy,"(256, 256)",float32,0.0,1.0,0.5341160297393799,0.23167233169078827
001768.npy,"(256, 256)",float32,0.0,1.0,0.7364354729652405,0.12054747343063354
001769.npy,"(256, 256)",float32,0.0,1.0,0.584298849105835,0.09544699639081955
001770.npy,"(256, 256)",float32,0.0,1.0,0.5912492275238037,0.09183575212955475
001771.npy,"(256, 256)",float32,0.0,1.0,0.6571139693260193,0.0767517238855362
001772.npy,"(256, 256)",float32,0.0,1.0,0.5616331696510315,0.25116482377052307
001773.npy,"(256, 256)",float32,0.0,1.0,0.17647340893745422,0.1809825897216797
001774.npy,"(256, 256)",float32,0.0,1.0,0.17940431833267212,0.18178337812423706
001775.npy,"(256, 256)",float32,0.0,1.0,0.20492909848690033,0.1920326054096222
001776.npy,"(256, 256)",float32,0.0,1.0,0.5868216753005981,0.23862113058567047
001777.npy,"(256, 256)",float32,0.0,1.0,0.5346802473068237,0.2521439492702484
001778.npy,"(256, 256)",float32,0.0,1.0,0.5045647621154785,0.25115442276000977
001779.npy,"(256, 256)",float32,0.0,1.0,0.49027755856513977,0.25558826327323914
001780.npy,"(256, 256)",float32,0.0,1.0,0.9168739914894104,0.06713634729385376
001781.npy,"(256, 256)",float32,0.0,1.0,0.6512656211853027,0.08162565529346466
001782.npy,"(256, 256)",float32,0.0,1.0,0.6007183790206909,0.08206646889448166
001783.npy,"(256, 256)",float32,0.0,1.0,0.6323850154876709,0.08449599891901016
001784.npy,"(256, 256)",float32,0.0,1.0,0.32480132579803467,0.18319684267044067
001785.npy,"(256, 256)",float32,0.0,1.0,0.6099411249160767,0.2979058027267456
001786.npy,"(256, 256)",float32,0.0,1.0,0.6128658056259155,0.293914794921875
001787.npy,"(256, 256)",float32,0.0,1.0,0.6119349598884583,0.2952639162540436
001788.npy,"(256, 256)",float32,0.0,1.0,0.2698921263217926,0.21166454255580902
001789.npy,"(256, 256)",float32,0.0,1.0,0.551429271697998,0.11916016787290573
001790.npy,"(256, 256)",float32,0.0,1.0,0.54441237449646,0.12953680753707886
001791.npy,"(256, 256)",float32,0.0,1.0,0.5500567555427551,0.126707524061203
001792.npy,"(256, 256)",float32,0.0,1.0,0.3222663998603821,0.1337994635105133
001793.npy,"(256, 256)",float32,0.0,1.0,0.7101603746414185,0.2231261432170868
001794.npy,"(256, 256)",float32,0.0,1.0,0.7039453983306885,0.2253296822309494
001795.npy,"(256, 256)",float32,0.0,1.0,0.6954766511917114,0.2246929407119751
001796.npy,"(256, 256)",float32,0.0,1.0,0.15235820412635803,0.08851051330566406
001797.npy,"(256, 256)",float32,0.0,1.0,0.4235375225543976,0.3708547353744507
001798.npy,"(256, 256)",float32,0.0,1.0,0.2952818274497986,0.29359444975852966
001799.npy,"(256, 256)",float32,0.0,1.0,0.42012083530426025,0.37149742245674133
001800.npy,"(256, 256)",float32,0.0,1.0,0.29436689615249634,0.2236996293067932
001801.npy,"(256, 256)",float32,0.0,1.0,0.3106044828891754,0.1952086240053177
001802.npy,"(256, 256)",float32,0.0,1.0,0.31308773159980774,0.20390674471855164
001803.npy,"(256, 256)",float32,0.0,1.0,0.2914826273918152,0.17846152186393738
001804.npy,"(256, 256)",float32,0.0,1.0,0.8521161079406738,0.11112307012081146
001805.npy,"(256, 256)",float32,0.0,1.0,0.4893142580986023,0.19597700238227844
001806.npy,"(256, 256)",float32,0.0,1.0,0.4727575182914734,0.20122067630290985
001807.npy,"(256, 256)",float32,0.0,1.0,0.4604147970676422,0.20311623811721802
001808.npy,"(256, 256)",float32,0.0,1.0,0.5481526851654053,0.24682019650936127
001809.npy,"(256, 256)",float32,0.0,1.0,0.09771060943603516,0.13349364697933197
001810.npy,"(256, 256)",float32,0.0,1.0,0.08449156582355499,0.11823351681232452
001811.npy,"(256, 256)",float32,0.0,1.0,0.07945947349071503,0.10280709713697433
001812.npy,"(256, 256)",float32,0.0,1.0,0.3595866560935974,0.24032646417617798
001813.npy,"(256, 256)",float32,0.0,1.0,0.4597310423851013,0.20234915614128113
001814.npy,"(256, 256)",float32,0.0,1.0,0.4693647027015686,0.20242567360401154
001815.npy,"(256, 256)",float32,0.0,1.0,0.5317138433456421,0.17478112876415253
001816.npy,"(256, 256)",float32,0.0,1.0,0.4687157869338989,0.3112771809101105
001817.npy,"(256, 256)",float32,0.0,1.0,0.2263251692056656,0.24365471303462982
001818.npy,"(256, 256)",float32,0.0,1.0,0.26189282536506653,0.25212356448173523
001819.npy,"(256, 256)",float32,0.0,1.0,0.27466732263565063,0.2659624218940735
001820.npy,"(256, 256)",float32,0.0,1.0,0.5974050760269165,0.20831935107707977
001821.npy,"(256, 256)",float32,0.0,1.0,0.46539461612701416,0.2203199565410614
001822.npy,"(256, 256)",float32,0.0,1.0,0.46410509943962097,0.2155212163925171
001823.npy,"(256, 256)",float32,0.0,1.0,0.5456568002700806,0.22427906095981598
001824.npy,"(256, 256)",float32,0.0,1.0,0.27703186869621277,0.26686978340148926
001825.npy,"(256, 256)",float32,0.0,1.0,0.03205501288175583,0.08986777812242508
001826.npy,"(256, 256)",float32,0.0,1.0,0.023292433470487595,0.05867329612374306
001827.npy,"(256, 256)",float32,0.0,1.0,0.020312685519456863,0.02289995737373829
001828.npy,"(256, 256)",float32,0.0,1.0,0.38099369406700134,0.24716047942638397
001829.npy,"(256, 256)",float32,0.0,1.0,0.49744686484336853,0.25179943442344666
001830.npy,"(256, 256)",float32,0.0,1.0,0.48675671219825745,0.24769003689289093
001831.npy,"(256, 256)",float32,0.0,1.0,0.4814987778663635,0.24498729407787323
001832.npy,"(256, 256)",float32,0.0,1.0,0.42900529503822327,0.17827560007572174
001833.npy,"(256, 256)",float32,0.0,1.0,0.20374831557273865,0.17241796851158142
001834.npy,"(256, 256)",float32,0.0,1.0,0.20783628523349762,0.17399288713932037
001835.npy,"(256, 256)",float32,0.0,1.0,0.22178120911121368,0.17743723094463348
001836.npy,"(256, 256)",float32,0.0,1.0,0.29158705472946167,0.15542259812355042
001837.npy,"(256, 256)",float32,0.0,1.0,0.26900285482406616,0.13847120106220245
001838.npy,"(256, 256)",float32,0.0,1.0,0.26938217878341675,0.13867296278476715
001839.npy,"(256, 256)",float32,0.0,1.0,0.26696789264678955,0.160008504986763
001840.npy,"(256, 256)",float32,0.0,1.0,0.5522540211677551,0.21088039875030518
001841.npy,"(256, 256)",float32,0.0,1.0,0.3083611726760864,0.24834926426410675
001842.npy,"(256, 256)",float32,0.0,1.0,0.30163800716400146,0.24272550642490387
001843.npy,"(256, 256)",float32,0.0,1.0,0.2728502154350281,0.21509172022342682
001844.npy,"(256, 256)",float32,0.0,1.0,0.5622316598892212,0.19370326399803162
001845.npy,"(256, 256)",float32,0.0,1.0,0.20012255012989044,0.08505469560623169
001846.npy,"(256, 256)",float32,0.0,1.0,0.19888927042484283,0.08362659811973572
001847.npy,"(256, 256)",float32,0.0,1.0,0.2156170904636383,0.08951722085475922
001848.npy,"(256, 256)",float32,0.0,1.0,0.2563060522079468,0.2959953248500824
001849.npy,"(256, 256)",float32,0.0,1.0,0.6459447145462036,0.11732041090726852
001850.npy,"(256, 256)",float32,0.0,1.0,0.6466896533966064,0.12030954658985138
001851.npy,"(256, 256)",float32,0.0,1.0,0.4837784767150879,0.16876786947250366
001852.npy,"(256, 256)",float32,0.0,1.0,0.8151260614395142,0.13299062848091125
001853.npy,"(256, 256)",float32,0.0,1.0,0.5218887329101562,0.2218325436115265
001854.npy,"(256, 256)",float32,0.0,1.0,0.5301934480667114,0.23273415863513947
001855.npy,"(256, 256)",float32,0.0,1.0,0.5471328496932983,0.23239530622959137
001856.npy,"(256, 256)",float32,0.0,1.0,0.19793491065502167,0.1458052098751068
001857.npy,"(256, 256)",float32,0.0,1.0,0.4754266142845154,0.1691640168428421
001858.npy,"(256, 256)",float32,0.0,1.0,0.6583375930786133,0.29399630427360535
001859.npy,"(256, 256)",float32,0.0,1.0,0.44196537137031555,0.1701560616493225
001860.npy,"(256, 256)",float32,0.0,1.0,0.45988333225250244,0.24932940304279327
001861.npy,"(256, 256)",float32,0.0,1.0,0.47360098361968994,0.19785261154174805
001862.npy,"(256, 256)",float32,0.0,1.0,0.5057733654975891,0.18279792368412018
001863.npy,"(256, 256)",float32,0.0,1.0,0.49883952736854553,0.20276089012622833
001864.npy,"(256, 256)",float32,0.0,1.0,0.4425434470176697,0.20611298084259033
001865.npy,"(256, 256)",float32,0.0,1.0,0.4523032307624817,0.15730103850364685
001866.npy,"(256, 256)",float32,0.0,1.0,0.45265018939971924,0.16546334326267242
001867.npy,"(256, 256)",float32,0.0,1.0,0.46052396297454834,0.16127106547355652
001868.npy,"(256, 256)",float32,0.0,1.0,0.4803447723388672,0.19027893245220184
001869.npy,"(256, 256)",float32,0.0,1.0,0.5371530055999756,0.18875011801719666
001870.npy,"(256, 256)",float32,0.0,1.0,0.5502743124961853,0.1910502314567566
001871.npy,"(256, 256)",float32,0.0,1.0,0.52562415599823,0.18883198499679565
001872.npy,"(256, 256)",float32,0.0,1.0,0.3075099587440491,0.200306236743927
001873.npy,"(256, 256)",float32,0.0,1.0,0.2054934799671173,0.17202407121658325
001874.npy,"(256, 256)",float32,0.0,1.0,0.2079746425151825,0.17358224093914032
001875.npy,"(256, 256)",float32,0.0,1.0,0.2225402593612671,0.17319121956825256
001876.npy,"(256, 256)",float32,0.0,1.0,0.443021297454834,0.2704135775566101
001877.npy,"(256, 256)",float32,0.0,1.0,0.3163194954395294,0.23571042716503143
001878.npy,"(256, 256)",float32,0.0,1.0,0.38245585560798645,0.2551632523536682
001879.npy,"(256, 256)",float32,0.0,1.0,0.3479207754135132,0.2592451572418213
001880.npy,"(256, 256)",float32,0.0,1.0,0.6732915639877319,0.22406859695911407
001881.npy,"(256, 256)",float32,0.0,1.0,0.6025147438049316,0.1771308183670044
001882.npy,"(256, 256)",float32,0.0,1.0,0.6117963194847107,0.18187274038791656
001883.npy,"(256, 256)",float32,0.0,1.0,0.6098072528839111,0.1810844987630844
001884.npy,"(256, 256)",float32,0.0,1.0,0.8664028644561768,0.05877513810992241
001885.npy,"(256, 256)",float32,0.0,1.0,0.8893821239471436,0.08599045872688293
001886.npy,"(256, 256)",float32,0.0,1.0,0.8677915334701538,0.130987748503685
001887.npy,"(256, 256)",float32,0.0,1.0,0.8790173530578613,0.1246778815984726
001888.npy,"(256, 256)",float32,0.0,1.0,0.24703067541122437,0.21074780821800232
001889.npy,"(256, 256)",float32,0.0,1.0,0.5748105049133301,0.28543370962142944
001890.npy,"(256, 256)",float32,0.0,1.0,0.5539436340332031,0.27182096242904663
001891.npy,"(256, 256)",float32,0.0,1.0,0.573328971862793,0.28834035992622375
001892.npy,"(256, 256)",float32,0.0,1.0,0.5802452564239502,0.14590665698051453
001893.npy,"(256, 256)",float32,0.0,1.0,0.4820806086063385,0.20603883266448975
001894.npy,"(256, 256)",float32,0.0,1.0,0.46777185797691345,0.20620642602443695
001895.npy,"(256, 256)",float32,0.0,1.0,0.45917466282844543,0.20917004346847534
001896.npy,"(256, 256)",float32,0.0,1.0,0.5337445139884949,0.2524851858615875
001897.npy,"(256, 256)",float32,0.0,1.0,0.4836053252220154,0.18054835498332977
001898.npy,"(256, 256)",float32,0.0,1.0,0.4923579692840576,0.16802704334259033
001899.npy,"(256, 256)",float32,0.0,1.0,0.5155055522918701,0.18097427487373352
001900.npy,"(256, 256)",float32,0.0,1.0,0.2932254672050476,0.21755604445934296
001901.npy,"(256, 256)",float32,0.0,1.0,0.2954409420490265,0.2976377010345459
001902.npy,"(256, 256)",float32,0.0,1.0,0.21263018250465393,0.19117231667041779
001903.npy,"(256, 256)",float32,0.0,1.0,0.2874436378479004,0.2977142930030823
001904.npy,"(256, 256)",float32,0.0,1.0,0.523853600025177,0.2668377459049225
001905.npy,"(256, 256)",float32,0.0,1.0,0.6631078720092773,0.24112705886363983
001906.npy,"(256, 256)",float32,0.0,1.0,0.7626200914382935,0.19952288269996643
001907.npy,"(256, 256)",float32,0.0,1.0,0.7767093777656555,0.18610893189907074
001908.npy,"(256, 256)",float32,0.0,1.0,0.5118498802185059,0.2633940577507019
001909.npy,"(256, 256)",float32,0.0,1.0,0.22575148940086365,0.09290406107902527
001910.npy,"(256, 256)",float32,0.0,1.0,0.2241298258304596,0.10055311769247055
001911.npy,"(256, 256)",float32,0.0,1.0,0.24078083038330078,0.09399732947349548
001912.npy,"(256, 256)",float32,0.0,1.0,0.43377619981765747,0.2271406650543213
001913.npy,"(256, 256)",float32,0.0,1.0,0.20497921109199524,0.16896364092826843
001914.npy,"(256, 256)",float32,0.0,1.0,0.20591068267822266,0.1700240671634674
001915.npy,"(256, 256)",float32,0.0,1.0,0.1979336440563202,0.1628609448671341
001916.npy,"(256, 256)",float32,0.0,1.0,0.6235260963439941,0.14834921061992645
001917.npy,"(256, 256)",float32,0.0,1.0,0.2833332121372223,0.1588350534439087
001918.npy,"(256, 256)",float32,0.0,1.0,0.26431936025619507,0.12944217026233673
001919.npy,"(256, 256)",float32,0.0,1.0,0.2962062358856201,0.1787227839231491
001920.npy,"(256, 256)",float32,0.0,1.0,0.20999982953071594,0.15994754433631897
001921.npy,"(256, 256)",float32,0.0,1.0,0.5509617924690247,0.3044803738594055
001922.npy,"(256, 256)",float32,0.0,1.0,0.5801199674606323,0.2978382110595703
001923.npy,"(256, 256)",float32,0.0,1.0,0.5788376331329346,0.29740893840789795
001924.npy,"(256, 256)",float32,0.0,1.0,0.4143681824207306,0.1940946727991104
001925.npy,"(256, 256)",float32,0.0,1.0,0.8780487775802612,0.09057258069515228
001926.npy,"(256, 256)",float32,0.0,1.0,0.8925710916519165,0.07285696268081665
001927.npy,"(256, 256)",float32,0.0,1.0,0.8847925066947937,0.0851186215877533
001928.npy,"(256, 256)",float32,0.0,1.0,0.41078126430511475,0.25955623388290405
001929.npy,"(256, 256)",float32,0.0,1.0,0.35075539350509644,0.14256474375724792
001930.npy,"(256, 256)",float32,0.0,1.0,0.3514409363269806,0.14263960719108582
001931.npy,"(256, 256)",float32,0.0,1.0,0.3571886122226715,0.14074482023715973
001932.npy,"(256, 256)",float32,0.0,1.0,0.46130287647247314,0.1636580526828766
001933.npy,"(256, 256)",float32,0.0,1.0,0.5331055521965027,0.1760054975748062
001934.npy,"(256, 256)",float32,0.0,1.0,0.530817449092865,0.16874317824840546
001935.npy,"(256, 256)",float32,0.0,1.0,0.5986327528953552,0.15775400400161743
001936.npy,"(256, 256)",float32,0.0,1.0,0.8064228296279907,0.11340814083814621
001937.npy,"(256, 256)",float32,0.0,1.0,0.5240305662155151,0.1716531664133072
001938.npy,"(256, 256)",float32,0.0,1.0,0.5307679772377014,0.1640486866235733
001939.npy,"(256, 256)",float32,0.0,1.0,0.5218235850334167,0.1637974977493286
001940.npy,"(256, 256)",float32,0.0,1.0,0.33533722162246704,0.12109777331352234
001941.npy,"(256, 256)",float32,0.0,1.0,0.19891583919525146,0.14596422016620636
001942.npy,"(256, 256)",float32,0.0,1.0,0.16685180366039276,0.1366000771522522
001943.npy,"(256, 256)",float32,0.0,1.0,0.16300725936889648,0.13279759883880615
001944.npy,"(256, 256)",float32,0.0,1.0,0.4001051187515259,0.16714712977409363
001945.npy,"(256, 256)",float32,0.0,1.0,0.38589268922805786,0.24077115952968597
001946.npy,"(256, 256)",float32,0.0,1.0,0.39735525846481323,0.24888089299201965
001947.npy,"(256, 256)",float32,0.0,1.0,0.36279624700546265,0.23358012735843658
001948.npy,"(256, 256)",float32,0.0,1.0,0.40155166387557983,0.15396742522716522
001949.npy,"(256, 256)",float32,0.0,1.0,0.3127260208129883,0.28247544169425964
001950.npy,"(256, 256)",float32,0.0,1.0,0.28162744641304016,0.2804346978664398
001951.npy,"(256, 256)",float32,0.0,1.0,0.2742668390274048,0.28019919991493225
001952.npy,"(256, 256)",float32,0.0,1.0,0.49805372953414917,0.26467227935791016
001953.npy,"(256, 256)",float32,0.0,1.0,0.05647721141576767,0.05703321844339371
001954.npy,"(256, 256)",float32,0.0,1.0,0.056551139801740646,0.057197198271751404
001955.npy,"(256, 256)",float32,0.0,1.0,0.07352221757173538,0.09451422095298767
001956.npy,"(256, 256)",float32,0.0,1.0,0.3836124837398529,0.17366814613342285
001957.npy,"(256, 256)",float32,0.0,1.0,0.4353089928627014,0.2030881941318512
001958.npy,"(256, 256)",float32,0.0,1.0,0.36531978845596313,0.24337248504161835
001959.npy,"(256, 256)",float32,0.0,1.0,0.4334608316421509,0.22033362090587616
001960.npy,"(256, 256)",float32,0.0,1.0,0.3700796663761139,0.17523540556430817
001961.npy,"(256, 256)",float32,0.0,1.0,0.3255760073661804,0.3190002143383026
001962.npy,"(256, 256)",float32,0.0,1.0,0.24259230494499207,0.2717883288860321
001963.npy,"(256, 256)",float32,0.0,1.0,0.2560235559940338,0.2720792591571808
001964.npy,"(256, 256)",float32,0.0,1.0,0.5124273300170898,0.1938004493713379
001965.npy,"(256, 256)",float32,0.0,1.0,0.5620340704917908,0.2619531452655792
001966.npy,"(256, 256)",float32,0.0,1.0,0.564348578453064,0.23541347682476044
001967.npy,"(256, 256)",float32,0.0,1.0,0.5574761033058167,0.26467621326446533
001968.npy,"(256, 256)",float32,0.0,1.0,0.3237287402153015,0.23470351099967957
001969.npy,"(256, 256)",float32,0.0,1.0,0.6566182971000671,0.1822202205657959
001970.npy,"(256, 256)",float32,0.0,1.0,0.6802428960800171,0.16932019591331482
001971.npy,"(256, 256)",float32,0.0,1.0,0.66494220495224,0.18233691155910492
001972.npy,"(256, 256)",float32,0.0,1.0,0.3235056698322296,0.2485453337430954
001973.npy,"(256, 256)",float32,0.0,1.0,0.17571671307086945,0.28289851546287537
001974.npy,"(256, 256)",float32,0.0,1.0,0.16311588883399963,0.27143776416778564
001975.npy,"(256, 256)",float32,0.0,1.0,0.14324498176574707,0.25089165568351746
001976.npy,"(256, 256)",float32,0.0,1.0,0.7517664432525635,0.22324442863464355
001977.npy,"(256, 256)",float32,0.0,1.0,0.6038587093353271,0.10518287122249603
001978.npy,"(256, 256)",float32,0.0,1.0,0.5886147618293762,0.10046553611755371
001979.npy,"(256, 256)",float32,0.0,1.0,0.5896016955375671,0.10360382497310638
001980.npy,"(256, 256)",float32,0.0,1.0,0.212478905916214,0.24788053333759308
001981.npy,"(256, 256)",float32,0.0,1.0,0.6259737014770508,0.27422627806663513
001982.npy,"(256, 256)",float32,0.0,1.0,0.5888993740081787,0.29204943776130676
001983.npy,"(256, 256)",float32,0.0,1.0,0.6524714231491089,0.2584063410758972
001984.npy,"(256, 256)",float32,0.0,1.0,0.4773530960083008,0.33194807171821594
001985.npy,"(256, 256)",float32,0.0,1.0,0.6549195051193237,0.1403523087501526
001986.npy,"(256, 256)",float32,0.0,1.0,0.6369554996490479,0.14074164628982544
001987.npy,"(256, 256)",float32,0.0,1.0,0.6589090824127197,0.14047770202159882
001988.npy,"(256, 256)",float32,0.0,1.0,0.8803600072860718,0.13426171243190765
001989.npy,"(256, 256)",float32,0.0,1.0,0.4755479693412781,0.26715952157974243
001990.npy,"(256, 256)",float32,0.0,1.0,0.5406597852706909,0.2449227124452591
001991.npy,"(256, 256)",float32,0.0,1.0,0.5345492362976074,0.25172650814056396
001992.npy,"(256, 256)",float32,0.0,1.0,0.9159465432167053,0.039243653416633606
001993.npy,"(256, 256)",float32,0.0,1.0,0.3498399257659912,0.17387305200099945
001994.npy,"(256, 256)",float32,0.0,1.0,0.33241555094718933,0.1767672896385193
001995.npy,"(256, 256)",float32,0.0,1.0,0.364890456199646,0.1977195292711258
001996.npy,"(256, 256)",float32,0.0,1.0,0.42692917585372925,0.26042163372039795
001997.npy,"(256, 256)",float32,0.0,1.0,0.2832399904727936,0.15802425146102905
001998.npy,"(256, 256)",float32,0.0,1.0,0.261784166097641,0.17772282660007477
001999.npy,"(256, 256)",float32,0.0,1.0,0.27695053815841675,0.16802576184272766
002000.npy,"(256, 256)",float32,0.0,1.0,0.40219077467918396,0.23596344888210297
002001.npy,"(256, 256)",float32,0.0,1.0,0.49763739109039307,0.20452174544334412
002002.npy,"(256, 256)",float32,0.0,1.0,0.47147154808044434,0.19698196649551392
002003.npy,"(256, 256)",float32,0.0,1.0,0.45342305302619934,0.19506190717220306
002004.npy,"(256, 256)",float32,0.0,1.0,0.345546692609787,0.20285704731941223
002005.npy,"(256, 256)",float32,0.0,1.0,0.11468484252691269,0.11139873415231705
002006.npy,"(256, 256)",float32,0.0,1.0,0.12930326163768768,0.11874368041753769
002007.npy,"(256, 256)",float32,0.0,1.0,0.11473561078310013,0.11144386976957321
002008.npy,"(256, 256)",float32,0.0,1.0,0.645810604095459,0.1803927719593048
002009.npy,"(256, 256)",float32,0.0,1.0,0.6755006313323975,0.19067513942718506
002010.npy,"(256, 256)",float32,0.0,1.0,0.6068851351737976,0.24640044569969177
002011.npy,"(256, 256)",float32,0.0,1.0,0.6042813062667847,0.2326059192419052
002012.npy,"(256, 256)",float32,0.0,1.0,0.4391125440597534,0.19187051057815552
002013.npy,"(256, 256)",float32,0.0,1.0,0.36792653799057007,0.21637199819087982
002014.npy,"(256, 256)",float32,0.0,1.0,0.31084883213043213,0.21210096776485443
002015.npy,"(256, 256)",float32,0.0,1.0,0.295107901096344,0.2010992020368576
002016.npy,"(256, 256)",float32,0.0,1.0,0.4874846339225769,0.1875871866941452
002017.npy,"(256, 256)",float32,0.0,1.0,0.4519941806793213,0.18210847675800323
002018.npy,"(256, 256)",float32,0.0,1.0,0.45526400208473206,0.18701207637786865
002019.npy,"(256, 256)",float32,0.0,1.0,0.462027907371521,0.18587498366832733
002020.npy,"(256, 256)",float32,0.0,1.0,0.29971054196357727,0.18075749278068542
002021.npy,"(256, 256)",float32,0.0,1.0,0.5905983448028564,0.17030030488967896
002022.npy,"(256, 256)",float32,0.0,1.0,0.6043908596038818,0.15460610389709473
002023.npy,"(256, 256)",float32,0.0,1.0,0.5731304883956909,0.16781382262706757
002024.npy,"(256, 256)",float32,0.0,1.0,0.47332191467285156,0.2807442247867584
002025.npy,"(256, 256)",float32,0.0,1.0,0.5367616415023804,0.08526193350553513
002026.npy,"(256, 256)",float32,0.0,1.0,0.517214298248291,0.09808793663978577
002027.npy,"(256, 256)",float32,0.0,1.0,0.5615569353103638,0.11869758367538452
002028.npy,"(256, 256)",float32,0.0,1.0,0.38462138175964355,0.18456867337226868
002029.npy,"(256, 256)",float32,0.0,1.0,0.6899557113647461,0.13448303937911987
002030.npy,"(256, 256)",float32,0.0,1.0,0.7106142044067383,0.11317100375890732
002031.npy,"(256, 256)",float32,0.0,1.0,0.7501035332679749,0.10502516478300095
002032.npy,"(256, 256)",float32,0.0,1.0,0.39406126737594604,0.2059612274169922
002033.npy,"(256, 256)",float32,0.0,1.0,0.2159295678138733,0.12541072070598602
002034.npy,"(256, 256)",float32,0.0,1.0,0.21355833113193512,0.12436158210039139
002035.npy,"(256, 256)",float32,0.0,1.0,0.220924973487854,0.12822659313678741
002036.npy,"(256, 256)",float32,0.0,1.0,0.5279267430305481,0.3022244870662689
002037.npy,"(256, 256)",float32,0.0,1.0,0.48128411173820496,0.20072153210639954
002038.npy,"(256, 256)",float32,0.0,1.0,0.5664505958557129,0.24157698452472687
002039.npy,"(256, 256)",float32,0.0,1.0,0.4687826633453369,0.21637661755084991
002040.npy,"(256, 256)",float32,0.0,1.0,0.6389572620391846,0.2589029371738434
002041.npy,"(256, 256)",float32,0.0,1.0,0.7505632638931274,0.2078062891960144
002042.npy,"(256, 256)",float32,0.0,1.0,0.769432783126831,0.20211370289325714
002043.npy,"(256, 256)",float32,0.0,1.0,0.7506824731826782,0.207713320851326
002044.npy,"(256, 256)",float32,0.0,1.0,0.6127680540084839,0.23672017455101013
002045.npy,"(256, 256)",float32,0.0,1.0,0.5373297929763794,0.17107819020748138
002046.npy,"(256, 256)",float32,0.0,1.0,0.5375760197639465,0.170688658952713
002047.npy,"(256, 256)",float32,0.0,1.0,0.5275974869728088,0.1493130773305893
002048.npy,"(256, 256)",float32,0.0,1.0,0.15344282984733582,0.1676446944475174
002049.npy,"(256, 256)",float32,0.0,1.0,0.15790757536888123,0.08841065317392349
002050.npy,"(256, 256)",float32,0.0,1.0,0.16088518500328064,0.08474278450012207
002051.npy,"(256, 256)",float32,0.0,1.0,0.16033467650413513,0.08471490442752838
002052.npy,"(256, 256)",float32,0.0,1.0,0.4287908673286438,0.40610557794570923
